date,state,Location Abbr,change_infection,positiveIncrease,positive,stay_at_home_order,mask_mandates,travel_restrictions,restaurant_limit
20200421,RI,Rhode Island,1.072381326,369,5467,1,1,1,1
20200420,RI,Rhode Island,1.072134595,343,5098,1,1,1,1
20200419,RI,Rhode Island,1.061620898,276,4755,1,1,1,1
20200418,RI,Rhode Island,1.072300694,302,4479,1,1,1,1
20200417,RI,Rhode Island,1.088327254,339,4177,1,0,1,1
20200416,RI,Rhode Island,1.087560215,309,3838,1,0,1,1
20200415,RI,Rhode Island,1.08551215,278,3529,1,0,1,1
20200414,RI,Rhode Island,1.092405914,275,3251,1,0,1,1
20200413,RI,Rhode Island,1.116697936,311,2976,1,0,1,1
20200412,RI,Rhode Island,1.13452533,316,2665,1,0,1,1
20200411,RI,Rhode Island,1.165756824,334,2349,1,0,1,1
20200410,RI,Rhode Island,1.166763173,288,2015,1,0,1,1
20200409,RI,Rhode Island,1.191034483,277,1727,1,0,1,1
20200408,RI,Rhode Island,1.178861789,220,1450,1,0,1,1
20200407,RI,Rhode Island,1.136783734,148,1230,1,0,1,1
20200406,RI,Rhode Island,1.173535792,160,1082,1,0,1,1
20200405,RI,Rhode Island,1.143920596,116,922,1,0,1,1
20200404,RI,Rhode Island,1.136812412,97,806,1,0,1,1
20200403,RI,Rhode Island,1.079147641,52,709,1,0,1,1
20200402,RI,Rhode Island,1.160777385,91,657,1,0,1,1
20200401,RI,Rhode Island,1.157464213,77,566,1,0,1,1
20200331,RI,Rhode Island,1.21641791,87,489,1,0,1,1
20200330,RI,Rhode Island,1.367346939,108,402,1,0,1,1
20200329,RI,Rhode Island,1.230125523,55,294,1,0,1,1
20200328,RI,Rhode Island,1.177339901,36,239,1,0,1,1
20200327,RI,Rhode Island,1.23030303,38,203,0,0,0,1
20200326,RI,Rhode Island,1.25,33,165,0,0,0,1
20200325,RI,Rhode Island,1.064516129,8,132,0,0,0,1
20200324,RI,Rhode Island,1.169811321,18,124,0,0,0,1
20200323,RI,Rhode Island,1.277108434,23,106,0,0,0,1
20200322,RI,Rhode Island,1.257575758,17,83,0,0,0,1
20200321,RI,Rhode Island,1.222222222,12,66,0,0,0,1
20200320,RI,Rhode Island,1.227272727,10,54,0,0,0,1
20200319,RI,Rhode Island,1.333333333,11,44,0,0,0,1
20200318,RI,Rhode Island,1.434782609,10,33,0,0,0,1
20200317,RI,Rhode Island,1.095238095,2,23,0,0,0,1
20200316,RI,Rhode Island,1.05,1,21,0,0,0,1
20200315,RI,Rhode Island,1,0,20,0,0,0,0
20200314,RI,Rhode Island,1.428571429,6,20,0,0,0,0
20200604,SC,South Carolina,1.027981978,354,13005,0,0,0,0
20200603,SC,South Carolina,1.019009263,236,12651,0,0,0,0
20200602,SC,South Carolina,1.021978927,267,12415,0,0,0,0
20200601,SC,South Carolina,1.024196948,287,12148,0,0,0,0
20200531,SC,South Carolina,1.040986484,467,11861,0,0,0,0
20200530,SC,South Carolina,1.023627706,263,11394,0,0,0,0
20200529,SC,South Carolina,1.031794587,343,11131,0,0,0,0
20200528,SC,South Carolina,1.015532335,165,10788,0,0,0,0
20200527,SC,South Carolina,1.019873272,207,10623,0,0,0,0
20200526,SC,South Carolina,1.023383769,238,10416,0,0,0,0
20200525,SC,South Carolina,1.008122029,82,10178,0,0,0,0
20200524,SC,South Carolina,1.02031329,201,10096,0,0,0,0
20200523,SC,South Carolina,1.026665283,257,9895,0,0,0,0
20200522,SC,South Carolina,1.050463215,463,9638,0,0,0,0
20200521,SC,South Carolina,1.013140459,119,9175,0,0,0,0
20200520,SC,South Carolina,1,0,9056,0,0,0,0
20200519,SC,South Carolina,1.012748826,114,9056,0,0,0,0
20200518,SC,South Carolina,1.014292196,126,8942,0,0,0,0
20200517,SC,South Carolina,1.048649935,409,8816,0,0,0,0
20200516,SC,South Carolina,1,0,8407,0,0,0,0
20200515,SC,South Carolina,1.026621077,218,8407,0,0,0,0
20200514,SC,South Carolina,1.033051596,262,8189,0,0,0,0
20200513,SC,South Carolina,1,0,7927,0,0,0,0
20200512,SC,South Carolina,1.035802953,274,7927,0,0,0,0
20200511,SC,South Carolina,1,0,7653,0,0,0,0
20200510,SC,South Carolina,1.016199708,122,7653,0,0,0,0
20200509,SC,South Carolina,1.054466536,389,7531,0,0,0,0
20200508,SC,South Carolina,1.029700115,206,7142,0,0,0,0
20200507,SC,South Carolina,1,0,6936,0,0,0,0
20200506,SC,South Carolina,1.026491046,179,6936,0,0,0,0
20200505,SC,South Carolina,1.019770601,131,6757,0,0,0,0
20200504,SC,South Carolina,1,0,6626,0,0,0,0
20200503,SC,South Carolina,1.021112652,137,6626,1,0,0,1
20200502,SC,South Carolina,1.036912752,231,6489,1,0,0,1
20200501,SC,South Carolina,1.026743232,163,6258,1,0,0,1
20200430,SC,South Carolina,1.036388369,214,6095,1,0,1,1
20200429,SC,South Carolina,1.047746303,268,5881,1,0,1,1
20200428,SC,South Carolina,1.022404372,123,5613,1,0,1,1
20200427,SC,South Carolina,1,0,5490,1,0,1,1
20200426,SC,South Carolina,1.045117076,237,5490,1,0,1,1
20200425,SC,South Carolina,1.06833435,336,5253,1,0,1,1
20200424,SC,South Carolina,1,0,4917,1,0,1,1
20200423,SC,South Carolina,1.032766226,156,4917,1,0,1,1
20200422,SC,South Carolina,1.07253886,322,4761,1,0,1,1
20200421,SC,South Carolina,1.014164953,62,4439,1,0,1,1
20200420,SC,South Carolina,1,0,4377,1,0,1,1
20200419,SC,South Carolina,1.030852567,131,4377,1,0,1,1
20200418,SC,South Carolina,1.080132282,315,4246,1,0,1,1
20200417,SC,South Carolina,1.075218818,275,3931,1,0,1,1
20200416,SC,South Carolina,1,0,3656,1,0,1,1
20200415,SC,South Carolina,1.028989586,103,3656,1,0,1,1
20200414,SC,South Carolina,1.070503164,234,3553,1,0,1,1
20200413,SC,South Carolina,1,0,3319,1,0,1,1
20200412,SC,South Carolina,1.034923605,112,3319,1,0,1,1
20200411,SC,South Carolina,1.046329527,142,3207,1,0,1,1
20200410,SC,South Carolina,1.09777937,273,3065,1,0,1,1
20200409,SC,South Carolina,1.094043887,240,2792,1,0,1,1
20200408,SC,South Carolina,1.055854365,135,2552,1,0,1,1
20200407,SC,South Carolina,1.179599805,368,2417,1,0,1,1
20200406,SC,South Carolina,1,0,2049,0,0,1,1
20200405,SC,South Carolina,1.06885759,132,2049,0,0,1,1
20200404,SC,South Carolina,1.233590734,363,1917,0,0,1,1
20200403,SC,South Carolina,1,0,1554,0,0,1,1
20200402,SC,South Carolina,1.201856148,261,1554,0,0,1,1
20200401,SC,South Carolina,1.193905817,210,1293,0,0,1,1
20200331,SC,South Carolina,1.170810811,158,1083,0,0,1,1
20200330,SC,South Carolina,1.195090439,151,925,0,0,1,1
20200329,SC,South Carolina,1.435992579,235,774,0,0,1,1
20200328,SC,South Carolina,1.182017544,83,539,0,0,1,1
20200327,SC,South Carolina,1,0,456,0,0,1,1
20200326,SC,South Carolina,1.075471698,32,456,0,0,0,1
20200325,SC,South Carolina,1.422818792,126,424,0,0,0,1
20200324,SC,South Carolina,1,0,298,0,0,0,1
20200323,SC,South Carolina,1.528205128,103,298,0,0,0,1
20200322,SC,South Carolina,1.282894737,43,195,0,0,0,1
20200321,SC,South Carolina,1.87654321,71,152,0,0,0,1
20200320,SC,South Carolina,1.35,21,81,0,0,0,1
20200319,SC,South Carolina,1,0,60,0,0,0,1
20200318,SC,South Carolina,1.818181818,27,60,0,0,0,1
20200317,SC,South Carolina,1.178571429,5,33,0,0,0,0
20200316,SC,South Carolina,1.473684211,9,28,0,0,0,0
20200315,SC,South Carolina,1.461538462,6,19,0,0,0,0
20200314,SC,South Carolina,1.083333333,1,13,0,0,0,0
20200604,SD,South Dakota,1.016466486,85,5247,0,0,0,0
20200603,SD,South Dakota,1.018748767,95,5162,0,0,0,0
20200602,SD,South Dakota,1.006555423,33,5067,0,0,0,0
20200601,SD,South Dakota,1.008211496,41,5034,0,0,0,0
20200531,SD,South Dakota,1.006653226,33,4993,0,0,0,0
20200530,SD,South Dakota,1.019317715,94,4960,0,0,0,0
20200529,SD,South Dakota,1.015230545,73,4866,0,0,0,0
20200528,SD,South Dakota,1.017622081,83,4793,0,0,0,0
20200527,SD,South Dakota,1.012250161,57,4710,0,0,0,0
20200526,SD,South Dakota,1.014609682,67,4653,0,0,0,0
20200525,SD,South Dakota,1.005040544,23,4586,0,0,0,0
20200524,SD,South Dakota,1.02126231,95,4563,0,0,0,0
20200523,SD,South Dakota,1.025711662,112,4468,0,0,0,0
20200522,SD,South Dakota,1.024941176,106,4356,0,0,0,0
20200521,SD,South Dakota,1.017476658,73,4250,0,0,0,0
20200520,SD,South Dakota,1.02252142,92,4177,0,0,0,0
20200519,SD,South Dakota,1.014402781,58,4085,0,0,0,0
20200518,SD,South Dakota,1.010032606,40,4027,0,0,0,0
20200517,SD,South Dakota,1.007072493,28,3987,0,0,0,0
20200516,SD,South Dakota,1.018523283,72,3959,0,0,0,0
20200515,SD,South Dakota,1.025052743,95,3887,0,0,0,0
20200514,SD,South Dakota,1.01607717,60,3792,0,0,0,0
20200513,SD,South Dakota,1.018837019,69,3732,0,0,0,0
20200512,SD,South Dakota,1.013558384,49,3663,0,0,0,0
20200511,SD,South Dakota,1.027580324,97,3614,0,0,0,0
20200510,SD,South Dakota,1.03654583,124,3517,0,0,0,0
20200509,SD,South Dakota,1.079198473,249,3393,0,0,0,0
20200508,SD,South Dakota,1.082271945,239,3144,0,0,0,0
20200507,SD,South Dakota,1.04534005,126,2905,0,0,0,0
20200506,SD,South Dakota,1.021315693,58,2779,0,0,0,0
20200505,SD,South Dakota,1.019865067,53,2721,0,0,0,0
20200504,SD,South Dakota,1.014063094,37,2668,0,0,0,0
20200503,SD,South Dakota,1.016615147,43,2631,0,0,0,0
20200502,SD,South Dakota,1.024950495,63,2588,0,0,0,0
20200501,SD,South Dakota,1.031033075,76,2525,0,0,0,0
20200430,SD,South Dakota,1.03202697,76,2449,0,0,0,0
20200429,SD,South Dakota,1.025940337,60,2373,0,0,0,0
20200428,SD,South Dakota,1.030289532,68,2313,0,0,0,0
20200427,SD,South Dakota,1.014918626,33,2245,0,0,0,0
20200426,SD,South Dakota,1.030274802,65,2212,0,0,0,0
20200425,SD,South Dakota,1.05245098,107,2147,0,0,0,0
20200424,SD,South Dakota,1.042944785,84,2040,0,0,0,0
20200423,SD,South Dakota,1.052744887,98,1956,0,0,0,0
20200422,SD,South Dakota,1.058689459,103,1858,0,0,0,0
20200421,SD,South Dakota,1.041543027,70,1755,0,0,0,0
20200420,SD,South Dakota,1.03058104,50,1685,0,0,0,0
20200419,SD,South Dakota,1.060311284,93,1635,0,0,0,0
20200418,SD,South Dakota,1.092841956,131,1542,0,0,0,0
20200417,SD,South Dakota,1.076277651,100,1411,0,0,0,0
20200416,SD,South Dakota,1.122431507,143,1311,0,0,0,0
20200415,SD,South Dakota,1.182186235,180,1168,0,0,0,0
20200414,SD,South Dakota,1.138248848,120,988,0,0,0,0
20200413,SD,South Dakota,1.189041096,138,868,0,0,0,0
20200412,SD,South Dakota,1.166134185,104,730,0,0,0,0
20200411,SD,South Dakota,1.167910448,90,626,0,0,0,0
20200410,SD,South Dakota,1.199105145,89,536,0,0,0,0
20200409,SD,South Dakota,1.13740458,54,447,0,0,0,0
20200408,SD,South Dakota,1.228125,73,393,0,0,0,0
20200407,SD,South Dakota,1.111111111,32,320,0,0,0,0
20200406,SD,South Dakota,1.2,48,288,0,0,0,0
20200405,SD,South Dakota,1.132075472,28,240,0,0,0,0
20200404,SD,South Dakota,1.13368984,25,212,0,0,0,0
20200403,SD,South Dakota,1.133333333,22,187,0,0,0,0
20200402,SD,South Dakota,1.279069767,36,165,0,0,0,0
20200401,SD,South Dakota,1.194444444,21,129,0,0,0,0
20200331,SD,South Dakota,1.069306931,7,108,0,0,0,0
20200330,SD,South Dakota,1.122222222,11,101,0,0,0,0
20200329,SD,South Dakota,1.323529412,22,90,0,0,0,0
20200328,SD,South Dakota,1.172413793,10,68,0,0,0,0
20200327,SD,South Dakota,1.260869565,12,58,0,0,0,0
20200326,SD,South Dakota,1.12195122,5,46,0,0,0,0
20200325,SD,South Dakota,1.366666667,11,41,0,0,0,0
20200324,SD,South Dakota,1.071428571,2,30,0,0,0,0
20200323,SD,South Dakota,1.333333333,7,28,0,0,0,0
20200322,SD,South Dakota,1.5,7,21,0,0,0,0
20200321,SD,South Dakota,1,0,14,0,0,0,0
20200320,SD,South Dakota,1.272727273,3,14,0,0,0,0
20200319,SD,South Dakota,1,0,11,0,0,0,0
20200318,SD,South Dakota,1,0,11,0,0,0,0
20200317,SD,South Dakota,1.1,1,11,0,0,0,0
20200316,SD,South Dakota,1.111111111,1,10,0,0,0,0
20200315,SD,South Dakota,1,0,9,0,0,0,0
20200314,SD,South Dakota,1,0,9,0,0,0,0
20200604,TN,Tennessee,1.012005479,298,25120,0,0,0,0
20200603,TN,Tennessee,1.018338462,447,24822,0,0,0,0
20200602,TN,Tennessee,1.034856075,821,24375,0,0,0,0
20200601,TN,Tennessee,1.023819873,548,23554,0,0,0,0
20200531,TN,Tennessee,1.01949836,440,23006,0,0,0,0
20200530,TN,Tennessee,1.021779488,481,22566,0,0,0,0
20200529,TN,Tennessee,1.018727801,406,22085,0,0,0,0
20200528,TN,Tennessee,1.017506806,373,21679,0,0,0,0
20200527,TN,Tennessee,1.016265204,341,21306,0,0,0,0
20200526,TN,Tennessee,1.017372737,358,20965,0,0,0,0
20200525,TN,Tennessee,1.02293373,462,20607,0,0,0,0
20200524,TN,Tennessee,1.017989792,356,20145,0,0,0,0
20200523,TN,Tennessee,1.020367124,395,19789,0,0,0,0
20200522,TN,Tennessee,1.022836348,433,19394,0,0,0,0
20200521,TN,Tennessee,1.023149147,429,18961,0,0,0,0
20200520,TN,Tennessee,1.008379584,154,18532,0,0,0,0
20200519,TN,Tennessee,1.020376437,367,18378,0,0,0,0
20200518,TN,Tennessee,1.035829308,623,18011,0,0,0,0
20200517,TN,Tennessee,1.005784359,100,17388,0,0,0,0
20200516,TN,Tennessee,1.018738951,318,17288,0,0,0,0
20200515,TN,Tennessee,1.016228517,271,16970,0,0,0,0
20200514,TN,Tennessee,1.02009774,329,16699,0,0,0,0
20200513,TN,Tennessee,1.016075973,259,16370,0,0,0,0
20200512,TN,Tennessee,1.036477097,567,16111,0,0,0,0
20200511,TN,Tennessee,1.037303971,559,15544,0,0,0,0
20200510,TN,Tennessee,1.014693933,217,14985,0,0,0,0
20200509,TN,Tennessee,1.022643861,327,14768,0,0,0,0
20200508,TN,Tennessee,1.024475028,345,14441,0,0,0,0
20200507,TN,Tennessee,1.011335916,158,14096,0,0,0,0
20200506,TN,Tennessee,1.018115413,248,13938,0,0,0,0
20200505,TN,Tennessee,1.008768698,119,13690,0,0,0,0
20200504,TN,Tennessee,1.029900584,394,13571,0,0,0,0
20200503,TN,Tennessee,1.040755075,516,13177,0,0,0,0
20200502,TN,Tennessee,1.064754857,770,12661,0,0,0,0
20200501,TN,Tennessee,1.107685142,1156,11891,0,0,0,0
20200430,TN,Tennessee,1.035597145,369,10735,1,0,0,0
20200429,TN,Tennessee,1.031237565,314,10366,1,0,0,0
20200428,TN,Tennessee,1.013510788,134,10052,1,0,0,0
20200427,TN,Tennessee,1.025964622,251,9918,1,0,0,1
20200426,TN,Tennessee,1.052018718,478,9667,1,0,0,1
20200425,TN,Tennessee,1.053059821,463,9189,1,0,0,1
20200424,TN,Tennessee,1.055649649,460,8726,1,0,0,1
20200423,TN,Tennessee,1.05406784,424,8266,1,0,0,1
20200422,TN,Tennessee,1.060589667,448,7842,1,0,0,1
20200421,TN,Tennessee,1.021552915,156,7394,1,0,0,1
20200420,TN,Tennessee,1.023762376,168,7238,1,0,0,1
20200419,TN,Tennessee,1.045548654,308,7070,1,0,0,1
20200418,TN,Tennessee,1.026255881,173,6762,1,0,0,1
20200417,TN,Tennessee,1.052219738,327,6589,1,0,0,1
20200416,TN,Tennessee,1.030103635,183,6262,1,0,0,1
20200415,TN,Tennessee,1.043963593,256,6079,1,0,0,1
20200414,TN,Tennessee,1.037967914,213,5823,1,0,0,1
20200413,TN,Tennessee,1.056895252,302,5610,1,0,0,1
20200412,TN,Tennessee,1.03793508,194,5308,1,0,0,1
20200411,TN,Tennessee,1.051830522,252,5114,1,0,0,1
20200410,TN,Tennessee,1.049201554,228,4862,1,0,0,1
20200409,TN,Tennessee,1.062356717,272,4634,1,0,0,1
20200408,TN,Tennessee,1.054132431,224,4362,1,0,0,1
20200407,TN,Tennessee,1.08837454,336,4138,1,0,0,1
20200406,TN,Tennessee,1.046518029,169,3802,1,0,0,1
20200405,TN,Tennessee,1.093947606,312,3633,1,0,0,0
20200404,TN,Tennessee,1.082817085,254,3321,1,0,0,0
20200403,TN,Tennessee,1.078031634,222,3067,1,0,0,0
20200402,TN,Tennessee,1.060380171,162,2845,1,0,0,0
20200401,TN,Tennessee,1.198302814,444,2683,1,0,0,0
20200331,TN,Tennessee,1.22082879,405,2239,1,0,0,0
20200330,TN,Tennessee,1.193233572,297,1834,0,0,0,0
20200329,TN,Tennessee,1.119446468,164,1537,0,0,0,0
20200328,TN,Tennessee,1.141313383,170,1373,0,0,0,0
20200327,TN,Tennessee,1.257053292,246,1203,0,0,0,0
20200326,TN,Tennessee,1.220663265,173,957,0,0,0,0
20200325,TN,Tennessee,1.175412294,117,784,0,0,0,0
20200324,TN,Tennessee,1.084552846,52,667,0,0,0,0
20200323,TN,Tennessee,1.217821782,110,615,0,0,0,0
20200322,TN,Tennessee,1.361185984,134,505,0,0,0,0
20200321,TN,Tennessee,1.627192982,143,371,0,0,0,0
20200320,TN,Tennessee,1.480519481,74,228,0,0,0,0
20200319,TN,Tennessee,1.571428571,56,154,0,0,0,0
20200318,TN,Tennessee,1.342465753,25,98,0,0,0,0
20200317,TN,Tennessee,1.403846154,21,73,0,0,0,0
20200316,TN,Tennessee,1.333333333,13,52,0,0,0,0
20200315,TN,Tennessee,1.21875,7,39,0,0,0,0
20200314,TN,Tennessee,1.230769231,6,32,0,0,0,0
20200604,TX,Texas,1.02415374,1649,69920,0,0,0,0
20200603,TX,Texas,1.025582863,1703,68271,0,0,0,0
20200602,TX,Texas,1.026017263,1688,66568,0,0,0,0
20200601,TX,Texas,1.00922426,593,64880,0,0,0,0
20200531,TX,Texas,1.031265039,1949,64287,0,0,0,0
20200530,TX,Texas,1.021833918,1332,62338,0,0,0,0
20200529,TX,Texas,1.02057682,1230,61006,0,0,0,0
20200528,TX,Texas,1.032026381,1855,59776,0,0,0,0
20200527,TX,Texas,1.024062942,1361,57921,0,0,0,0
20200526,TX,Texas,1.010523307,589,56560,0,0,0,0
20200525,TX,Texas,1.011256053,623,55971,0,0,0,0
20200524,TX,Texas,1.015391954,839,55348,0,0,0,0
20200523,TX,Texas,1.019831989,1060,54509,0,0,0,0
20200522,TX,Texas,1.022595087,1181,53449,0,0,0,0
20200521,TX,Texas,1.018412797,945,52268,0,0,1,0
20200520,TX,Texas,1.028269755,1411,51323,0,0,1,0
20200519,TX,Texas,1.025034399,1219,49912,0,0,1,0
20200518,TX,Texas,1.019023104,909,48693,0,0,1,0
20200517,TX,Texas,1.016702483,785,47784,0,0,1,0
20200516,TX,Texas,1.039846896,1801,46999,0,0,1,0
20200515,TX,Texas,1.030717658,1347,45198,0,0,1,0
20200514,TX,Texas,1.034148527,1448,43851,0,0,1,0
20200513,TX,Texas,1.033010134,1355,42403,0,0,1,0
20200512,TX,Texas,1.029571848,1179,41048,0,0,1,0
20200511,TX,Texas,1.025727443,1000,39869,0,0,1,0
20200510,TX,Texas,1.026650819,1009,38869,0,0,1,0
20200509,TX,Texas,1.034171925,1251,37860,0,0,1,0
20200508,TX,Texas,1.034444758,1219,36609,0,0,1,0
20200507,TX,Texas,1.02812155,968,35390,0,0,1,0
20200506,TX,Texas,1.031556235,1053,34422,0,0,1,0
20200505,TX,Texas,1.032073488,1037,33369,0,0,1,0
20200504,TX,Texas,1.024851021,784,32332,0,0,1,0
20200503,TX,Texas,1.033615097,1026,31548,0,0,1,0
20200502,TX,Texas,1.044236888,1293,30522,0,0,1,0
20200501,TX,Texas,1.04065938,1142,29229,0,0,1,0
20200430,TX,Texas,1.038182893,1033,28087,1,0,1,1
20200429,TX,Texas,1.033739635,883,27054,1,0,1,1
20200428,TX,Texas,1.034549551,874,26171,1,0,1,1
20200427,TX,Texas,1.027039097,666,25297,1,0,1,1
20200426,TX,Texas,1.036091364,858,24631,1,0,1,1
20200425,TX,Texas,1.042401123,967,23773,1,0,1,1
20200424,TX,Texas,1.039281808,862,22806,1,0,1,1
20200423,TX,Texas,1.04153021,875,21944,1,0,1,1
20200422,TX,Texas,1.043226381,873,21069,1,0,1,1
20200421,TX,Texas,1.037927845,738,20196,1,0,1,1
20200420,TX,Texas,1.028272473,535,19458,1,0,1,1
20200419,TX,Texas,1.036308872,663,18923,1,0,1,1
20200418,TX,Texas,1.051177249,889,18260,1,0,1,1
20200417,TX,Texas,1.055666971,916,17371,1,0,1,1
20200416,TX,Texas,1.062161115,963,16455,1,0,1,1
20200415,TX,Texas,1.059354486,868,15492,1,0,1,1
20200414,TX,Texas,1.051632389,718,14624,1,0,1,1
20200413,TX,Texas,1.031296351,422,13906,1,0,1,1
20200412,TX,Texas,1.073481411,923,13484,1,0,1,1
20200411,TX,Texas,1.07625739,890,12561,1,0,1,1
20200410,TX,Texas,1.140860215,1441,11671,1,0,1,1
20200409,TX,Texas,1.093766706,877,10230,1,0,1,1
20200408,TX,Texas,1.132050351,1091,9353,1,0,1,1
20200407,TX,Texas,1.135514019,986,8262,1,0,1,1
20200406,TX,Texas,1.068115091,464,7276,1,0,1,1
20200405,TX,Texas,1.114893617,702,6812,1,0,1,1
20200404,TX,Texas,1.146341463,780,6110,1,0,1,1
20200403,TX,Texas,1.141572071,661,5330,1,0,1,1
20200402,TX,Texas,1.168126095,672,4669,1,0,1,1
20200401,TX,Texas,1.223821188,731,3997,0,0,1,1
20200331,TX,Texas,1.135210288,389,3266,0,0,1,1
20200330,TX,Texas,1.127351097,325,2877,0,0,1,1
20200329,TX,Texas,1.243664717,500,2552,0,0,1,1
20200328,TX,Texas,1.185441941,321,2052,0,0,1,1
20200327,TX,Texas,1.239971347,335,1731,0,0,1,1
20200326,TX,Texas,1.433264887,422,1396,0,0,1,1
20200325,TX,Texas,2.375609756,564,974,0,0,0,1
20200324,TX,Texas,1.164772727,58,410,0,0,0,1
20200323,TX,Texas,1.053892216,18,352,0,0,0,1
20200322,TX,Texas,1.098684211,30,334,0,0,0,1
20200321,TX,Texas,1.567010309,110,304,0,0,0,1
20200320,TX,Texas,1.356643357,51,194,0,0,0,1
20200319,TX,Texas,1.722891566,60,143,0,0,0,1
20200318,TX,Texas,1.296875,19,83,0,0,0,0
20200317,TX,Texas,1.122807018,7,64,0,0,0,0
20200316,TX,Texas,1.017857143,1,57,0,0,0,0
20200315,TX,Texas,1.098039216,5,56,0,0,0,0
20200314,TX,Texas,1.307692308,12,51,0,0,0,0
20200604,UT,Utah,1.030103839,316,10813,0,0,1,0
20200603,UT,Utah,1.028915899,295,10497,0,0,1,0
20200602,UT,Utah,1.02030203,203,10202,0,0,1,0
20200601,UT,Utah,1.020618557,202,9999,0,0,1,0
20200531,UT,Utah,1.027693276,264,9797,0,0,1,0
20200530,UT,Utah,1.029037133,269,9533,0,0,1,0
20200529,UT,Utah,1.038448604,343,9264,0,0,1,0
20200528,UT,Utah,1.024695612,215,8921,0,0,1,0
20200527,UT,Utah,1.009976798,86,8706,0,0,1,0
20200526,UT,Utah,1.011618355,99,8620,0,0,1,0
20200525,UT,Utah,1.015371783,129,8521,0,0,1,0
20200524,UT,Utah,1.01598063,132,8392,0,0,1,0
20200523,UT,Utah,1.025195482,203,8260,0,0,1,0
20200522,UT,Utah,1.023241046,183,8057,0,0,1,0
20200521,UT,Utah,1.021271077,164,7874,0,0,1,0
20200520,UT,Utah,1.044149512,326,7710,0,0,1,0
20200519,UT,Utah,1,0,7384,0,0,1,0
20200518,UT,Utah,1.020171318,146,7384,0,0,1,0
20200517,UT,Utah,1.024052066,170,7238,0,0,1,0
20200516,UT,Utah,1.022421525,155,7068,0,0,1,0
20200515,UT,Utah,1.024299896,164,6913,0,0,1,0
20200514,UT,Utah,1.019486405,129,6749,0,0,1,0
20200513,UT,Utah,1.029228856,188,6620,0,0,1,0
20200512,UT,Utah,1.011002829,70,6432,0,0,1,0
20200511,UT,Utah,1.017757159,111,6362,0,0,1,0
20200510,UT,Utah,1.024250369,148,6251,0,0,1,0
20200509,UT,Utah,1.031086332,184,6103,0,0,1,0
20200508,UT,Utah,1.034067086,195,5919,0,0,1,0
20200507,UT,Utah,1.0230563,129,5724,0,0,1,0
20200506,UT,Utah,1.026793907,146,5595,0,0,1,0
20200505,UT,Utah,1.02482603,132,5449,0,0,1,0
20200504,UT,Utah,1.027439614,142,5317,0,0,1,0
20200503,UT,Utah,1.038948002,194,5175,0,0,1,0
20200502,UT,Utah,1.031690141,153,4981,0,0,1,0
20200501,UT,Utah,1.033390411,156,4828,1,0,1,0
20200430,UT,Utah,1.039377086,177,4672,1,0,1,1
20200429,UT,Utah,1.034998849,152,4495,1,0,1,1
20200428,UT,Utah,1.025986298,110,4343,1,0,1,1
20200427,UT,Utah,1.026679602,110,4233,1,0,1,1
20200426,UT,Utah,1.044326241,175,4123,1,0,1,1
20200425,UT,Utah,1.043892121,166,3948,1,0,1,1
20200424,UT,Utah,1.047065338,170,3782,1,0,1,1
20200423,UT,Utah,1.048476052,167,3612,1,0,1,1
20200422,UT,Utah,1.045206311,149,3445,1,0,1,1
20200421,UT,Utah,1.025832555,83,3296,1,0,1,1
20200420,UT,Utah,1.046920821,144,3213,1,0,1,1
20200419,UT,Utah,1.047082907,138,3069,1,0,1,1
20200418,UT,Utah,1.044919786,126,2931,1,0,1,1
20200417,UT,Utah,1.045471487,122,2805,1,0,1,1
20200416,UT,Utah,1.055468135,141,2683,1,0,1,1
20200415,UT,Utah,1.053897181,130,2542,1,0,1,1
20200414,UT,Utah,1.020736352,49,2412,1,0,1,1
20200413,UT,Utah,1.026052974,60,2363,1,0,1,1
20200412,UT,Utah,1.043970988,97,2303,1,0,1,1
20200411,UT,Utah,1.049476689,104,2206,1,0,1,1
20200410,UT,Utah,1.063765182,126,2102,1,0,1,1
20200409,UT,Utah,1.070422535,130,1976,1,0,1,1
20200408,UT,Utah,1.062140391,108,1846,1,0,1,1
20200407,UT,Utah,1.03761194,63,1738,1,0,0,1
20200406,UT,Utah,1.043613707,70,1675,1,0,0,1
20200405,UT,Utah,1.12394958,177,1605,1,0,0,1
20200404,UT,Utah,1.146067416,182,1428,1,0,0,1
20200403,UT,Utah,1.160148976,172,1246,1,0,0,1
20200402,UT,Utah,1.061264822,62,1074,1,0,0,1
20200401,UT,Utah,1.140924464,125,1012,1,0,0,1
20200331,UT,Utah,1.100496278,81,887,1,0,0,1
20200330,UT,Utah,1.121001391,87,806,1,0,0,1
20200329,UT,Utah,1.194352159,117,719,1,0,0,1
20200328,UT,Utah,1.254166667,122,602,1,0,0,1
20200327,UT,Utah,1.194029851,78,480,1,0,0,1
20200326,UT,Utah,1.161849711,56,402,0,0,0,1
20200325,UT,Utah,1.157190635,47,346,0,0,0,1
20200324,UT,Utah,1.163424125,42,299,0,0,0,1
20200323,UT,Utah,1.419889503,76,257,0,0,0,1
20200322,UT,Utah,1.330882353,45,181,0,0,0,1
20200321,UT,Utah,1.214285714,24,136,0,0,0,1
20200320,UT,Utah,1.435897436,34,112,0,0,0,1
20200319,UT,Utah,1.238095238,15,78,0,0,0,1
20200318,UT,Utah,1.235294118,12,63,0,0,0,0
